timestamp,raw_acc:magnitude_stats:mean,raw_acc:magnitude_stats:std,raw_acc:magnitude_stats:moment3,raw_acc:magnitude_stats:moment4,raw_acc:magnitude_stats:percentile25,raw_acc:magnitude_stats:percentile50,raw_acc:magnitude_stats:percentile75,raw_acc:magnitude_stats:value_entropy,raw_acc:magnitude_stats:time_entropy,raw_acc:magnitude_spectrum:log_energy_band0,raw_acc:magnitude_spectrum:log_energy_band1,raw_acc:magnitude_spectrum:log_energy_band2,raw_acc:magnitude_spectrum:log_energy_band3,raw_acc:magnitude_spectrum:log_energy_band4,raw_acc:magnitude_spectrum:spectral_entropy,raw_acc:magnitude_autocorrelation:period,raw_acc:magnitude_autocorrelation:normalized_ac,raw_acc:3d:mean_x,raw_acc:3d:mean_y,raw_acc:3d:mean_z,raw_acc:3d:std_x,raw_acc:3d:std_y,raw_acc:3d:std_z,raw_acc:3d:ro_xy,raw_acc:3d:ro_xz,raw_acc:3d:ro_yz,proc_gyro:magnitude_stats:mean,proc_gyro:magnitude_stats:std,proc_gyro:magnitude_stats:moment3,proc_gyro:magnitude_stats:moment4,proc_gyro:magnitude_stats:percentile25,proc_gyro:magnitude_stats:percentile50,proc_gyro:magnitude_stats:percentile75,proc_gyro:magnitude_stats:value_entropy,proc_gyro:magnitude_stats:time_entropy,proc_gyro:magnitude_spectrum:log_energy_band0,proc_gyro:magnitude_spectrum:log_energy_band1,proc_gyro:magnitude_spectrum:log_energy_band2,proc_gyro:magnitude_spectrum:log_energy_band3,proc_gyro:magnitude_spectrum:log_energy_band4,proc_gyro:magnitude_spectrum:spectral_entropy,proc_gyro:magnitude_autocorrelation:period,proc_gyro:magnitude_autocorrelation:normalized_ac,proc_gyro:3d:mean_x,proc_gyro:3d:mean_y,proc_gyro:3d:mean_z,proc_gyro:3d:std_x,proc_gyro:3d:std_y,proc_gyro:3d:std_z,proc_gyro:3d:ro_xy,proc_gyro:3d:ro_xz,proc_gyro:3d:ro_yz,raw_magnet:magnitude_stats:mean,raw_magnet:magnitude_stats:std,raw_magnet:magnitude_stats:moment3,raw_magnet:magnitude_stats:moment4,raw_magnet:magnitude_stats:percentile25,raw_magnet:magnitude_stats:percentile50,raw_magnet:magnitude_stats:percentile75,raw_magnet:magnitude_stats:value_entropy,raw_magnet:magnitude_stats:time_entropy,raw_magnet:magnitude_spectrum:log_energy_band0,raw_magnet:magnitude_spectrum:log_energy_band1,raw_magnet:magnitude_spectrum:log_energy_band2,raw_magnet:magnitude_spectrum:log_energy_band3,raw_magnet:magnitude_spectrum:log_energy_band4,raw_magnet:magnitude_spectrum:spectral_entropy,raw_magnet:magnitude_autocorrelation:period,raw_magnet:magnitude_autocorrelation:normalized_ac,raw_magnet:3d:mean_x,raw_magnet:3d:mean_y,raw_magnet:3d:mean_z,raw_magnet:3d:std_x,raw_magnet:3d:std_y,raw_magnet:3d:std_z,raw_magnet:3d:ro_xy,raw_magnet:3d:ro_xz,raw_magnet:3d:ro_yz,raw_magnet:avr_cosine_similarity_lag_range0,raw_magnet:avr_cosine_similarity_lag_range1,raw_magnet:avr_cosine_similarity_lag_range2,raw_magnet:avr_cosine_similarity_lag_range3,raw_magnet:avr_cosine_similarity_lag_range4,location:log_latitude_range,location:log_longitude_range,location:min_altitude,location:max_altitude,location:min_speed,location:max_speed,location:best_horizontal_accuracy,location:best_vertical_accuracy,location:diameter,location:log_diameter,location_quick_features:std_lat,location_quick_features:std_long,location_quick_features:lat_change,location_quick_features:long_change,location_quick_features:mean_abs_lat_deriv,location_quick_features:mean_abs_long_deriv,label:LYING_DOWN,label:SITTING,label:FIX_walking,label:FIX_running,label:BICYCLING,label:SLEEPING,label:IN_A_CAR,label:ON_A_BUS,label:DRIVE_-_I_M_THE_DRIVER,label:DRIVE_-_I_M_A_PASSENGER,label:OR_exercise,label:STROLLING,label:AT_THE_GYM,label:STAIRS_-_GOING_UP,label:STAIRS_-_GOING_DOWN
1444156096,1.008348,0.006021,0.002787,0.008323,1.004749,1.008162,1.011883,2.457096,6.684594,5.043295,0.000185,0.001097,0.002346,0.019811,0.429953,0.202141,0.14245,0.004396,-0.005315,-1.008319,0.002699,0.001847,0.00602,0.321688,-0.103046,0.035782,0.003498,0.002013,0.002144,0.003028,0.002062,0.003033,0.004511,2.370937,6.529693,4.953077,2.795088,3.026955,2.774771,4.60578,1.684732,8.88524,0.101814,-0.000129,0.000086,-0.000286,0.002434,0.003059,0.000946,0.107728,-0.022243,-0.054759,709.25571,0.694923,-0.376693,0.93383,708.816225,709.291594,709.720069,2.464899,6.684611,5.043212,0.000016,0.000058,0.000057,0.000393,0.429542,4.25899,0.106188,-227.242247,-132.811507,-658.608071,0.754545,0.748458,0.699348,-0.054042,-0.039555,-0.004557,0.999998,0.999998,0.999998,0.999998,0.999998,0.05755,0.15777,118.428864,125.978352,0.51,0.51,10,4,16.182511,2.783931,0.000013,0.000053,0.000002,-0.000119,0.000008,0.000021,0,1,0,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan
1444156156,1.008487,0.002771,-0.001749,0.004537,1.007191,1.008511,1.009945,1.893169,6.684608,5.042985,0.000051,0.000324,0.000464,0.00679,0.429608,0.260113,0.18142,0.004623,-0.005698,-1.008458,0.001716,0.001177,0.002769,0.134266,-0.060725,0.121664,0.001953,0.000996,0.0011,0.001537,0.001289,0.001793,0.0024,2.397441,6.564686,5.146817,2.246373,2.607732,2.604185,4.481247,1.511371,1.422628,0.119896,-0.000058,0.000014,0.00002,0.001478,0.001438,0.000741,-0.146926,0.07795,0.058755,709.55262,0.735931,0.308418,0.943341,709.02361,709.543633,710.058426,2.575492,6.684611,5.04328,0.000037,0.000056,0.00008,0.00043,0.429562,7.365109,0.080825,-227.37674,-132.858531,-658.871947,0.750136,0.726595,0.74615,-0.054696,-0.047446,0.024453,0.999998,0.999998,0.999998,0.999998,0.999998,0.242419,0.155685,118.245575,119.181656,nan,nan,10,4,33.489128,3.511221,0.000063,0.000032,0.000027,0.000034,0.000034,0.000025,0,1,0,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan
1444156216,1.008329,0.003213,-0.002516,0.005604,1.006947,1.008433,1.009944,1.94694,6.684607,5.043439,0.000056,0.00026,0.000218,0.005473,0.429701,0.259889,0.259646,0.004667,-0.005611,-1.008301,0.001613,0.001341,0.003212,0.228878,-0.068425,0.146701,0.00216,0.001393,0.001958,0.002847,0.001313,0.001934,0.002658,1.874375,6.515249,5.139449,2.784301,3.528486,3.230013,4.648927,1.931265,1.647243,0.177454,-0.000051,0.000051,0.000004,0.001647,0.001814,0.000773,-0.167954,0.096444,-0.028493,709.798937,0.686107,0.276636,0.901583,709.298452,709.791777,710.266656,2.513597,6.684611,5.043289,0.000013,0.000053,0.000089,0.000377,0.429563,7.303954,0.076947,-227.484467,-132.910609,-659.089573,0.72641,0.727584,0.683325,-0.009284,-0.007556,-0.010522,0.999998,0.999998,0.999998,0.999998,0.999998,0.138405,0.081685,108.900959,119.548542,nan,nan,10,4,17.037659,2.835426,0.000028,0.000026,0.000006,-0.000009,0.000027,0.000011,0,1,0,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan
1444156276,1.008583,0.002323,0.001334,0.003679,1.00728,1.008621,1.009796,2.141474,6.684609,5.043543,0.000029,0.000144,0.000227,0.002581,0.429675,4.705376,0.203883,0.004754,-0.006117,-1.008551,0.001394,0.001052,0.002323,0.230806,0.018787,0.034449,0.001836,0.000898,0.000884,0.001259,0.001131,0.001736,0.002307,2.545423,6.570928,4.963536,1.511638,2.270338,2.4118,4.481646,1.400121,0.299498,0.153664,-0.000016,0.000146,-0.000149,0.001353,0.001315,0.000757,-0.249762,0.120144,-0.014232,709.983194,0.728024,-0.030813,0.970079,709.522534,710.015395,710.446022,2.496127,6.684611,5.043408,0.000012,0.000072,0.000039,0.00045,0.429595,1.980608,0.110178,-227.603918,-132.956755,-659.237496,0.730379,0.709535,0.71492,0.000732,0.043156,0.01937,0.999998,0.999998,0.999998,0.999998,0.999998,0.020533,0.165829,118.700581,125.109577,1.65,1.65,10,4,17.000302,2.833231,0.00001,0.000056,0.000004,0.000172,0.000003,0.000007,0,1,0,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan
1444156336,1.008591,0.002559,0.001873,0.004722,1.007394,1.008534,1.009909,1.721395,6.684609,5.043351,0.000014,0.000079,0.000079,0.001939,0.429607,0.664636,0.230179,0.004646,-0.006176,-1.008561,0.00135,0.000749,0.002558,0.147754,-0.044082,0.054432,0.001804,0.000838,0.000909,0.001323,0.001263,0.001675,0.002252,2.256479,6.584011,4.864985,1.165214,2.387463,2.218018,4.278813,1.188814,0.598995,0.12643,-0.00012,-0.000255,0.000372,0.001125,0.001368,0.000775,-0.255581,0.051423,-0.065372,709.893958,0.728576,-0.229385,0.971167,709.429357,709.923645,710.33583,2.60322,6.684611,5.043264,0.000022,0.000057,0.000069,0.000402,0.429556,0.295721,0.099697,-227.575825,-132.967083,-659.14904,0.705279,0.703555,0.715637,-0.001049,0.060791,0.014637,0.999998,0.999998,0.999998,0.999998,0.999998,0.036149,0.082827,116.022568,119.693134,0.44,0.44,10,4,8.068558,2.087975,0.000006,0.000018,0.000005,0.000041,nan,0.000004,0,1,0,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan
1444156396,1.008581,0.003559,0.002939,0.00637,1.006813,1.008677,1.010341,1.820937,6.684606,5.043249,0.000059,0.000206,0.00031,0.009515,0.429718,0.260009,0.230665,0.004761,-0.006061,-1.008549,0.001839,0.001359,0.003559,0.339994,0.055817,0.13912,0.002318,0.001251,0.001816,0.002898,0.001576,0.002142,0.002879,1.648789,6.560398,4.938868,1.975911,2.842881,2.714806,4.477149,1.476169,1.996642,0.089127,0.000237,0.000228,-0.000385,0.001663,0.001769,0.000887,-0.18364,0.058443,-0.035054,710.282663,0.69811,0.159073,0.91108,709.793755,710.264775,710.765082,2.620198,6.684611,5.043569,0.000016,0.000069,0.000067,0.000402,0.429637,1.714997,0.089468,-227.702796,-133.049265,-659.507128,0.738592,0.775143,0.693134,-0.032965,0.009604,-0.024735,0.999998,0.999998,0.999998,0.999998,0.999998,0.130797,0.117805,106.666096,120.223591,nan,nan,30,4,19.007245,2.94482,0.000039,0.000039,0.000109,-0.000052,0.000024,0.000014,0,1,0,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan
1444156456,1.008478,0.00601,-0.001668,0.008461,1.005274,1.008431,1.011733,2.417256,6.684594,5.043056,0.000313,0.00087,0.002573,0.020469,0.4299,0.260118,0.149882,0.00475,-0.005856,-1.008445,0.00253,0.001753,0.006008,0.337627,-0.081348,0.19035,0.003516,0.002286,0.002501,0.003428,0.001851,0.002983,0.004544,2.379469,6.491797,5.103831,2.483529,3.041214,3.016408,4.639517,1.750752,0.898486,0.142356,-0.00003,-0.000297,0.000053,0.002409,0.003329,0.000779,0.07214,-0.003972,-0.027569,710.370688,0.745021,0.358299,0.969117,709.850964,710.353489,710.879392,2.633957,6.684611,5.043672,0.000011,0.000053,0.000091,0.00047,0.429667,8.958535,0.085603,-227.636656,-133.126394,-659.609226,0.737612,0.742926,0.747729,-0.031324,-0.002355,0.003241,0.999998,0.999998,0.999998,0.999998,0.999998,0.213932,0.102154,106.175373,119.364517,1.05,1.05,10,4,28.362302,3.345061,0.000065,0.000022,-0.000161,-0.00003,0.000018,0.000014,0,1,0,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan
1444156516,1.008184,0.026791,-0.027446,0.06779,1.004038,1.008434,1.012895,1.090394,6.684253,5.04291,0.00082,0.007966,0.00471,0.186093,0.432621,0.08662,0.256295,0.005293,-0.004069,-1.008003,0.015268,0.008714,0.026986,0.212832,-0.105791,0.131253,0.005676,0.007643,0.011187,0.01491,0.001577,0.00277,0.006255,1.614693,6.114244,5.478719,4.633976,4.4858,3.86614,4.649569,3.206678,5.191259,0.125102,-0.000106,-0.000178,0.000335,0.005588,0.007061,0.003066,-0.006996,0.038716,-0.014735,707.363506,4.500005,4.360221,5.830912,704.863857,705.495549,706.703329,1.773643,6.684592,5.038189,0.000176,0.000134,0.000099,0.000402,0.428245,0,0,-227.962269,-133.83923,-656.101242,1.161486,2.028284,5.416689,0.602617,-0.588161,-0.846604,0.999996,0.999993,0.999986,0.999976,0.999909,0.143163,0.088905,88.920856,119.028767,1.88,1.88,10,4,19.191356,2.95446,0.000026,0.000016,0.000024,-0.000034,0.000026,0.000016,0,1,0,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan
1444156576,1.037582,0.412349,0.604176,1.009543,0.746458,1.000715,1.300527,1.590496,6.615687,4.962117,0.612338,4.211537,2.665687,3.213186,1.130369,0.519875,0.5755,0.69876,-0.242064,-0.394713,0.537653,0.305656,0.401812,0.198559,0.426807,0.204106,1.502673,1.287431,1.741518,2.431013,0.637571,1.194455,1.933134,1.893299,6.395046,5.443526,3.876814,4.329381,3.235822,4.122162,2.250503,2.545806,0.344965,-0.07653,0.009987,0.165567,1.195674,1.017872,1.190141,-0.250407,-0.181235,0.276008,572.279141,9.784816,8.568459,12.617026,565.236242,569.958278,577.676548,2.807195,6.684466,5.037194,0.008223,0.011828,0.000678,0.001026,0.428852,9.258672,0.023227,151.449275,75.493419,-545.042723,31.413159,24.060676,18.048421,0.738021,0.913015,0.616545,0.999769,0.999058,0.997751,0.994637,0.989681,0.463736,0.374284,98.427753,117.743732,0.89,1.37,5,4,74.827832,4.31519,0.000141,0.000141,-0.000398,0.000389,0.000042,0.000018,0,0,1,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan
1444156636,1.021989,0.331081,0.234658,0.4021,0.73224,0.977863,1.293107,2.758918,6.632324,4.987662,0.112126,3.848956,1.221783,1.360489,0.704737,0.520304,0.810276,0.96592,-0.202193,-0.137872,0.315666,0.140443,0.204487,-0.18859,-0.326289,0.211601,0.891469,0.488956,0.475411,0.672769,0.519452,0.789135,1.189403,2.59535,6.540129,4.739966,3.688335,4.098658,3.23133,2.691231,1.275537,1.048286,0.510653,0.068081,-0.019137,-0.021488,0.781711,0.473826,0.43903,-0.577688,0.61911,-0.377924,557.15539,4.469673,4.008641,5.818949,553.496067,556.021547,560.461134,2.637166,6.68458,5.036161,0.003758,0.002106,0.000236,0.000715,0.427861,6.330924,0.033477,171.128107,76.143409,-524.628282,1.844755,10.443115,3.487549,-0.217856,-0.038225,-0.717034,0.999984,0.999963,0.999877,0.999692,0.999243,0.515633,0.290454,114.69698,118.154377,0.3,1.64,5,4,81.357843,4.398857,0.000186,0.00007,-0.000598,0.000118,0.000091,0.000084,0,0,1,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan
1444156696,1.023496,0.34185,0.332438,0.489737,0.74794,0.953578,1.25577,2.285158,6.631538,4.981077,0.293822,3.654853,1.630141,2.111697,0.762091,0.51962,0.692566,0.857461,0.057712,0.189217,0.349182,0.276717,0.437644,-0.258644,-0.500756,0.435682,1.723223,0.976704,0.867565,1.437426,0.892252,1.686555,2.402756,2.304559,6.517897,5.065339,3.229826,3.718528,3.146042,2.675659,1.274596,6.43962,0.088613,-0.009208,0.039519,-0.010409,1.400424,0.957739,1.021393,0.112916,0.740915,0.140351,564.788253,6.088863,6.791186,8.929249,560.65164,563.213607,566.667757,2.363707,6.684554,5.045364,0.020996,0.018041,0.000869,0.00094,0.430969,3.699152,0.20768,169.22154,94.901951,-530.240676,7.699775,11.386955,6.03419,-0.906442,0.107664,-0.326528,0.999907,0.999763,0.999609,0.999136,0.999479,0.270902,0.42549,109.343952,114.033527,0.96,1.59,5,3,58.25305,4.064796,0.000089,0.00015,-0.000276,0.00053,0.000023,0.000061,0,0,1,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan
1444156756,1.015871,0.32739,0.269793,0.402779,0.746402,0.935362,1.292877,2.822598,6.63404,4.986279,0.112679,3.913927,1.711852,1.581068,0.733576,0.548738,0.831293,0.982223,-0.004237,-0.186592,0.313236,0.122582,0.162601,0.299775,-0.540525,-0.257876,1.146657,0.639873,0.535657,0.775505,0.608469,0.963931,1.695825,2.794494,6.53124,4.886295,4.12154,3.443651,3.882233,2.505678,1.193157,1.098233,0.856073,0.007369,0.02362,-0.007775,1.13772,0.251024,0.605118,0.031007,0.70772,0.015464,552.641407,4.994407,6.081584,7.701148,549.811665,551.156827,553.005629,2.258735,6.684571,5.040112,0.000472,0.001364,0.000197,0.000763,0.428801,4.350013,0.0175,164.429799,71.527332,-522.690983,6.396736,4.619002,4.004216,0.235787,-0.506746,0.306822,0.999982,0.999959,0.999865,0.999863,0.999693,0.484129,0.549542,108.255085,112.289387,0.130036,2.54,50,4,95.036124,4.554257,0.000227,0.000292,-0.000623,0.00059,0.000041,0.000053,0,0,1,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan
1444156816,1.01145,0.21225,0.215129,0.306462,0.877357,0.995249,1.052921,2.305072,6.663626,5.021107,0.049438,2.99567,1.983403,1.261039,0.633948,0.577614,0.783547,0.990021,-0.011727,-0.146724,0.207927,0.093926,0.119244,0.191983,-0.352767,-0.11347,0.98274,0.791922,0.751278,1.039645,0.33175,0.80945,1.46506,2.665255,6.354893,5.222473,3.941398,3.872082,4.183226,2.057701,1.515795,2.32126,0.587612,-0.105837,0.017603,0.005137,1.137623,0.241942,0.478184,-0.303049,0.763921,-0.314241,562.987993,4.23068,-2.779326,5.543299,561.113244,563.561064,565.26992,2.6206,6.684583,5.03152,0.003712,0.003619,0.000312,0.000643,0.426768,4.647474,0.146231,170.736795,79.682321,-530.219788,1.487953,17.744337,4.791141,-0.283865,0.125372,0.369077,0.999989,0.999976,0.9998,0.999128,0.997711,0.379891,0.446965,110.682941,111.925003,0.72,1.2,5,4,73.555139,4.298035,0.000114,0.000112,-0.000356,0.000308,0.000042,0.000054,0,0,1,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan
1444156876,1.020196,0.295514,0.261253,0.369799,0.788167,0.920465,1.268879,2.66584,6.644258,4.994979,0.15596,3.640277,2.076521,1.455107,0.713689,0.577535,0.778828,0.97856,-0.070293,-0.197086,0.283445,0.123951,0.176236,0.027062,-0.499688,-0.27677,1.265813,0.724661,0.687815,0.943042,0.723684,1.039073,1.750217,2.64204,6.528385,4.89509,4.168504,3.454309,4.100656,2.126512,1.253184,1.148172,0.763425,-0.039659,0.030036,-0.014726,1.285817,0.360383,0.584398,-0.08536,0.659712,-0.145028,563.567194,4.75727,5.606339,7.459696,560.570957,562.530647,564.987776,2.430466,6.684576,5.044867,0.003154,0.005348,0.000336,0.000789,0.430172,6.866845,0.16534,174.142465,89.883969,-528.387142,1.361478,2.969979,4.716021,-0.412712,-0.239889,-0.449095,0.999984,0.999978,0.999973,0.999973,0.999944,0.346916,0.375434,105.440205,116.373981,0.22,1.79,5,4,61.890967,4.125374,0.000126,0.000131,-0.000415,0.000442,0.000036,0.000081,0,0,1,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan
1444156936,1.014161,0.254028,0.218792,0.336942,0.837639,0.985378,1.137482,2.664241,6.654024,5.015296,0.081444,2.578888,1.37003,0.784902,0.561069,0.549072,0.73027,0.986112,-0.039834,-0.153977,0.243942,0.107439,0.155848,0.151225,-0.444336,-0.282895,1.09886,0.72415,0.686944,0.954109,0.543692,0.925038,1.571468,2.687137,6.473493,5.239133,3.764812,4.41283,2.965067,1.649502,1.620756,1.123229,0.518944,0.001996,0.004432,-0.00641,1.209337,0.264797,0.446325,-0.10808,0.439274,-0.072551,563.4005,8.679908,8.421894,11.383549,556.875246,560.795839,568.1897,2.734828,6.684494,5.03388,0.007552,0.003609,0.000226,0.00056,0.427631,0,0,170.48838,86.955055,-529.707167,3.431773,14.170579,8.107381,0.198457,0.256289,-0.411543,0.99997,0.999905,0.999603,0.999227,0.999289,0.39766,0.195526,108.566669,112.461113,0.16,4.39,10,4,57.885523,4.058467,0.00017,0.000076,-0.000179,-0.000049,nan,nan,0,0,1,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan
1444156996,0.993867,0.001101,0.000717,0.001437,0.993089,0.993818,0.994579,2.651396,6.684611,5.0432,0.000025,0.000062,0.000078,0.000403,0.42954,3.724645,0.093335,0.956236,0.008896,0.270634,0.002527,0.001642,0.007308,0.596877,-0.894231,-0.681971,0.003441,0.004611,0.008272,0.011985,0.001658,0.002325,0.003279,1.065734,6.257134,5.007672,4.323445,4.770284,4.107377,4.994166,3.275146,5.266992,0.191368,0.000364,0.00031,-0.000865,0.001973,0.005239,0.000891,-0.630627,-0.060673,0.205601,564.658696,0.739179,0.306417,0.962649,564.151881,564.630138,565.162443,2.587764,6.684611,5.043582,0.00002,0.000081,0.000114,0.000722,0.429648,1.657988,0.100264,131.159475,85.325024,-542.54506,0.75283,0.741237,0.750062,0.003938,0.02151,0.067176,0.999996,0.999996,0.999996,0.999996,0.999996,0.516745,0.261822,110.618782,110.722435,nan,nan,65,10,80.254711,4.385205,0.00026,0.000112,-0.000669,0.000286,0.000267,0.000132,0,0,1,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan
1444157056,0.994236,0.001187,0.000591,0.001629,0.993514,0.994197,0.994976,2.395277,6.684611,5.043537,0.000014,0.000098,0.000086,0.000504,0.429633,6.648071,0.065427,0.943747,0.007197,0.312661,0.001593,0.001937,0.005797,-0.567774,-0.764733,0.616413,0.003578,0.003761,0.005766,0.008236,0.00154,0.002411,0.003986,1.413075,6.322836,5.389814,3.136742,3.926927,3.48708,5.01926,2.745381,0,0,0.000107,-0.000245,0.000008,0.001281,0.004904,0.001088,-0.368948,-0.025836,0.247935,564.412015,0.741803,0.414023,0.980927,563.90633,564.384198,564.900202,2.572759,6.684611,5.043391,0.000028,0.000095,0.000097,0.000735,0.429598,5.775612,0.109931,130.941809,85.479721,-542.316566,0.755436,0.747115,0.739165,-0.029264,-0.028569,0.022805,0.999996,0.999996,0.999996,0.999996,0.999996,0.095201,0.078618,110.422791,110.618782,nan,nan,65,10,13.479185,2.601147,0.000046,0.000037,-0.000097,0.000076,0.000036,0.000029,0,0,1,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan
1444157116,0.993802,0.001108,-0.000252,0.001449,0.993057,0.993798,0.994552,2.601697,6.684611,5.042914,0.000026,0.000051,0.000079,0.000431,0.429464,3.696229,0.073028,0.922712,0.010295,0.368962,0.00102,0.00127,0.002181,0.121899,-0.210376,-0.344168,0.00226,0.001627,0.002116,0.00285,0.00128,0.001803,0.002626,2.158766,6.475171,5.191843,3.391977,3.170043,3.788047,3.674416,1.774535,9.735948,0.032203,0.000008,-0.000205,0.000489,0.001116,0.002291,0.00099,-0.542017,0.155681,0.086209,563.842215,0.720839,0.098456,0.951335,563.343877,563.878895,564.319732,2.598856,6.684611,5.043497,0.000066,0.000151,0.000104,0.000577,0.429625,4.976215,0.099697,130.504045,85.415338,-541.839325,0.764557,0.728718,0.712193,0.004122,-0.020935,-0.016442,0.999997,0.999997,0.999997,0.999997,0.999996,0.002782,0.044711,108.781471,110.422791,nan,nan,65,10,4.281409,1.454282,0.000821,0.001415,0.000002,0.000045,0.000945,0.001707,0,0,1,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan
1444157176,0.99301,0.007334,-0.015185,0.02837,0.991615,0.993057,0.994364,0.513116,6.684584,5.04281,0.000033,0.000433,0.000714,0.002557,0.429495,1.385852,0.134268,0.845926,-0.001866,0.519431,0.01244,0.004068,0.023433,0.27962,-0.800832,-0.184631,0.004295,0.003595,0.00501,0.006921,0.002095,0.003271,0.005234,1.939293,6.419133,5.379901,3.886788,4.180764,2.931648,4.964406,2.676529,2.471357,0.112425,0.000139,0.000107,-0.000482,0.00195,0.005113,0.001076,-0.54632,-0.080573,0.142532,562.824622,0.767725,0.263052,1.007558,562.33214,562.837812,563.321498,2.64339,6.684611,5.043446,0.000014,0.000098,0.000128,0.0007,0.429613,1.096609,0.098914,130.067387,85.73484,-540.834972,0.740583,0.74696,0.763331,-0.049169,-0.051549,0.01211,0.999997,0.999997,0.999997,0.999997,0.999996,0.042681,0.081955,108.702217,108.781471,nan,nan,65,10,8.236872,2.108621,0.000015,0.00002,-0.000044,0.000025,0.00002,0.000046,0,0,1,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan
1444157236,1.000758,0.043191,0.051931,0.090858,0.993175,0.999358,1.006012,1.262855,6.683699,5.041932,0.002058,0.02225,0.139268,0.035198,0.43208,1.155231,0.306096,0.89414,-0.106594,-0.42591,0.050214,0.038859,0.084277,-0.383281,0.440878,-0.218452,0.149369,0.206623,0.295386,0.383439,0.033178,0.07977,0.16684,1.832937,6.070824,5.51435,2.981843,3.468359,2.640286,2.538974,1.519552,5.291959,0.101559,-0.006026,-0.002426,-0.001002,0.222658,0.049016,0.113937,-0.478002,-0.793341,0.198529,597.507638,9.999501,-14.569195,18.279219,599.859527,600.661023,601.218102,1.30623,6.684469,5.049291,0.000131,0.000142,0.000103,0.000584,0.431186,0,0,142.770742,72.049434,-575.643709,2.903003,8.092053,10.058511,-0.360112,0.625627,-0.865869,0.999987,0.999948,0.99987,0.999815,0.999448,0.164047,0.155574,108.706741,108.706741,nan,nan,65,10,25.299261,3.230775,0.000064,0.000055,0,0,0.000168,0.000113,0,0,1,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan
1444157296,0.998878,0.012758,0.013353,0.023967,0.99336,0.998202,1.00316,1.750772,6.684531,5.042939,0.002383,0.015076,0.031131,0.058146,0.431136,0.490815,0.15413,0.892011,0.003269,-0.443343,0.030528,0.016728,0.066789,-0.803401,0.90101,-0.720342,0.048182,0.048691,0.068959,0.095572,0.016376,0.03533,0.061559,1.804164,6.304466,5.681487,3.231773,4.518478,3.247703,4.34893,2.622749,9.959801,0.159432,0.005423,0.003234,-0.000989,0.031751,0.058202,0.015998,0.151439,-0.136055,0.045668,565.556168,2.047392,-1.204966,2.494134,563.786597,565.907128,567.094805,2.776022,6.684605,5.045077,0.000076,0.000145,0.000082,0.000745,0.430059,8.294832,0.000449,164.678876,81.36553,-534.892841,0.944377,1.247802,2.385386,0.434033,0.432735,0.631704,0.999996,0.999996,0.999994,0.99999,0.999973,0.219059,0.216868,108.706741,108.953239,nan,nan,65,10,35.399207,3.566689,0.000116,0.000119,-0.000245,0.000242,0.000316,0.000313,0,0,1,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan
1444157356,1.008928,0.121422,0.147198,0.22404,0.984079,0.999194,1.014072,1.588591,6.677721,5.04443,0.124454,2.559978,1.182164,0.944698,0.570173,0.548582,0.523815,0.921721,-0.080711,-0.307921,0.127526,0.1178,0.227245,-0.291645,0.339163,-0.278841,0.695387,0.78141,0.939657,1.246125,0.098955,0.451359,1.005467,2.061996,6.131619,5.482861,4.141639,4.53772,2.82215,1.767321,1.892135,9.08611,0.064497,-0.087438,-0.016985,0.008312,0.930067,0.361827,0.300366,-0.524113,0.245776,-0.208746,563.147398,12.200113,7.096119,13.267219,552.990116,558.443664,577.554243,2.441272,6.684377,5.03029,0.003005,0.003445,0.00015,0.000616,0.426877,0,0,149.49692,68.087302,-538.357984,9.073729,12.158902,15.463972,0.617874,0.742954,0.671433,0.999976,0.999889,0.999567,0.999191,0.997792,0.030852,0.039137,108.710472,109.069496,nan,nan,65,10,4.988686,1.607173,0.000012,0.000013,0.000004,0.000015,0.000023,0.00002,0,0,1,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan
