,timestamp,date,day number,weekends,activity number,activity count
498,1444737600,2015-10-13 18:00:00,13,1,1,0
499,1444741200,2015-10-13 19:00:00,13,1,1,0
500,1444744800,2015-10-13 20:00:00,13,1,1,0
501,1444748400,2015-10-13 21:00:00,13,1,1,0
502,1444752000,2015-10-13 22:00:00,13,1,1,0
503,1444755600,2015-10-13 23:00:00,13,1,1,0
504,1444672800,2015-10-13 00:00:00,13,1,0,0
505,1444676400,2015-10-13 01:00:00,13,1,0,0
506,1444680000,2015-10-13 02:00:00,13,1,0,0
507,1444683600,2015-10-13 03:00:00,13,1,0,0
508,1444687200,2015-10-13 04:00:00,13,1,0,0
509,1444690800,2015-10-13 05:00:00,13,1,0,0
510,1444694400,2015-10-13 06:00:00,13,1,0,0
511,1444698000,2015-10-13 07:00:00,13,1,0,0
512,1444701600,2015-10-13 08:00:00,13,1,0,0
513,1444705200,2015-10-13 09:00:00,13,1,0,0
514,1444708800,2015-10-13 10:00:00,13,1,0,0
515,1444712400,2015-10-13 11:00:00,13,1,0,0
516,1444716000,2015-10-13 12:00:00,13,1,0,0
517,1444719600,2015-10-13 13:00:00,13,1,0,0
518,1444723200,2015-10-13 14:00:00,13,1,0,0
519,1444726800,2015-10-13 15:00:00,13,1,0,0
520,1444730400,2015-10-13 16:00:00,13,1,0,0
521,1444734000,2015-10-13 17:00:00,13,1,0,0
522,1444737600,2015-10-13 18:00:00,13,1,0,0
523,1444741200,2015-10-13 19:00:00,13,1,0,0
524,1444744800,2015-10-13 20:00:00,13,1,0,0
525,1444748400,2015-10-13 21:00:00,13,1,0,0
526,1444752000,2015-10-13 22:00:00,13,1,0,0
527,1444755600,2015-10-13 23:00:00,13,1,0,0
528,1444672800,2015-10-13 00:00:00,13,1,2,0
529,1444676400,2015-10-13 01:00:00,13,1,2,0
530,1444680000,2015-10-13 02:00:00,13,1,2,0
531,1444683600,2015-10-13 03:00:00,13,1,2,0
532,1444687200,2015-10-13 04:00:00,13,1,2,0
533,1444690800,2015-10-13 05:00:00,13,1,2,0
534,1444694400,2015-10-13 06:00:00,13,1,2,0
535,1444698000,2015-10-13 07:00:00,13,1,2,32
536,1444701600,2015-10-13 08:00:00,13,1,2,42
537,1444705200,2015-10-13 09:00:00,13,1,2,4
538,1444708800,2015-10-13 10:00:00,13,1,2,0
539,1444712400,2015-10-13 11:00:00,13,1,2,0
540,1444716000,2015-10-13 12:00:00,13,1,2,1
541,1444719600,2015-10-13 13:00:00,13,1,2,0
542,1444723200,2015-10-13 14:00:00,13,1,2,0
543,1444726800,2015-10-13 15:00:00,13,1,2,0
544,1444730400,2015-10-13 16:00:00,13,1,2,0
545,1444734000,2015-10-13 17:00:00,13,1,2,0
546,1444737600,2015-10-13 18:00:00,13,1,2,0
547,1444741200,2015-10-13 19:00:00,13,1,2,0
548,1444744800,2015-10-13 20:00:00,13,1,2,0
549,1444748400,2015-10-13 21:00:00,13,1,2,0
550,1444752000,2015-10-13 22:00:00,13,1,2,0
551,1444755600,2015-10-13 23:00:00,13,1,2,0
552,1444672800,2015-10-13 00:00:00,13,1,3,0
553,1444676400,2015-10-13 01:00:00,13,1,3,0
554,1444680000,2015-10-13 02:00:00,13,1,3,0
555,1444683600,2015-10-13 03:00:00,13,1,3,0
556,1444687200,2015-10-13 04:00:00,13,1,3,0
557,1444690800,2015-10-13 05:00:00,13,1,3,0
558,1444694400,2015-10-13 06:00:00,13,1,3,0
559,1444698000,2015-10-13 07:00:00,13,1,3,0
560,1444701600,2015-10-13 08:00:00,13,1,3,0
561,1444705200,2015-10-13 09:00:00,13,1,3,0
562,1444708800,2015-10-13 10:00:00,13,1,3,0
563,1444712400,2015-10-13 11:00:00,13,1,3,0
564,1444716000,2015-10-13 12:00:00,13,1,3,0
565,1444719600,2015-10-13 13:00:00,13,1,3,0
566,1444723200,2015-10-13 14:00:00,13,1,3,0
567,1444726800,2015-10-13 15:00:00,13,1,3,0
568,1444730400,2015-10-13 16:00:00,13,1,3,0
569,1444734000,2015-10-13 17:00:00,13,1,3,0
570,1444737600,2015-10-13 18:00:00,13,1,3,0
571,1444741200,2015-10-13 19:00:00,13,1,3,0
572,1444744800,2015-10-13 20:00:00,13,1,3,0
573,1444748400,2015-10-13 21:00:00,13,1,3,0
574,1444752000,2015-10-13 22:00:00,13,1,3,0
575,1444755600,2015-10-13 23:00:00,13,1,3,0
